日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20230428,6048,デザインワン・ジャパン,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6049,イトクロ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6050,イー・ガーディアン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6054,リブセンス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6055,ジャパンマテリアル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6058,ベクトル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6059,ウチヤマホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6060,こころネット,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6061,ユニバーサル園芸社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6062,チャーム・ケア・コーポレーション,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6063,日本エマージェンシーアシスタンス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6067,インパクトホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6069,トレンダーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6070,キャリアリンク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6071,ＩＢＪ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6072,地盤ネットホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6073,アサンテ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6074,ジェイエスエス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6078,バリューＨＲ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6080,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6081,アライドアーキテクツ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6082,ライドオンエクスプレスホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6083,ＥＲＩホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6085,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6086,シンメンテホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6087,アビスト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6088,シグマクシス・ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6089,ウィルグループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6090,ヒューマン・メタボローム・テクノロジーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6091,ウエスコホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6092,エンバイオ・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6093,エスクロー・エージェント・ジャパン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6094,フリークアウト・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6095,メドピア,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6096,レアジョブ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6098,リクルートホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,1,TOPIX Core30
20230428,6099,エラン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6101,ツガミ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6103,オークマ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6104,芝浦機械,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6113,アマダ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6118,アイダエンジニアリング,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6121,ＴＡＫＩＳＡＷＡ,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6125,岡本工作機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6131,浜井産業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6134,ＦＵＪＩ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6135,牧野フライス製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6136,オーエスジー,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6137,小池酸素工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6138,ダイジェット工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6140,旭ダイヤモンド工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6141,ＤＭＧ森精機,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6143,ソディック,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6144,西部電機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6146,ディスコ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230428,6147,ヤマザキ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6149,小田原エンジニアリング,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6150,タケダ機械,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6151,日東工器,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6155,高松機械工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6156,エーワン精密,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6157,日進工具,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6158,和井田製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6159,ミクロン精密,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6161,エスティック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6164,太陽工機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6165,パンチ工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6166,中村超硬,グロース（内国株式）,3600,機械,8,機械 ,-,-
20230428,6167,冨士ダイス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6168,オージックグループ,PRO Market,3600,機械,8,機械 ,-,-
20230428,6171,土木管理総合試験所,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6172,メタップス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6173,アクアライン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6174,デンタス,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6176,ブランジスタ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6177,ＡｐｐＢａｎｋ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6178,日本郵政,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,2,TOPIX Large70
20230428,6180,ＧＭＯメディア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6181,タメニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6182,メタリアル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6183,ベルシステム２４ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6184,鎌倉新書,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6185,ＳＭＮ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6186,一蔵,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6188,富士ソフトサービスビューロ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6189,グローバルキッズＣＯＭＰＡＮＹ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6190,フェニックスバイオ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6191,エアトリ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6192,ハイアス・アンド・カンパニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6193,バーチャレクス・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6194,アトラエ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6195,ホープ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6196,ストライク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6197,ソラスト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6198,キャリア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,6199,セラク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,6200,インソース,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,6201,豊田自動織機,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20230428,6203,豊和工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6208,石川製作所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6210,東洋機械金属,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6217,津田駒工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6218,エンシュウ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6222,島精機製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6226,守谷輸送機工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6227,ＡＩメカテック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6228,ジェイ・イー・ティ,PRO Market,3600,機械,8,機械 ,-,-
20230428,6229,オーケーエム,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6230,ＳＡＮＥＩ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6231,木村工機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6232,ＡＣＳＬ,グロース（内国株式）,3600,機械,8,機械 ,-,-
20230428,6233,極東産機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6235,オプトラン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6236,ＮＣホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6237,イワキポンプ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6238,フリュー,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6239,ナガオカ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6240,ヤマシンフィルタ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6245,ヒラノテクシード,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6246,テクノスマート,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6247,日阪製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230428,6248,横田製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6249,ゲームカード・ジョイコホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230428,6250,やまびこ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230428,6254,野村マイクロ・サイエンス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
